id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn
e655705d2e27822d6675b8d6658a9ebd,foosdfpfkusacimwkcsosbicdxkicaua,1792,0,0,27-08-2012,18-10-2016,04-12-2013,19-10-2015,270.17,0,0,15.45,0.147506,0,46.30537836,f,0,25.96,25.96,1,35.36,3,lxidpiddsbxsbosboudacockeimpuepw,12.5,0
c4f0371739b4c4d4e4d7749d0d592ceb,foosdfpfkusacimwkcsosbicdxkicaua,60049,9720,1086,10-10-2009,20-12-2016,10-10-2009,21-12-2015,4156.57,1086,0,126.4,0.115237,0.100123,40.606701,t,104.05,0.9,0.9,2,504.29,6,lxidpiddsbxsbosboudacockeimpuepw,20,0
f54abeb4766be2892df6de25c6f9659e,foosdfpfkusacimwkcsosbicdxkicaua,6690,0,0,09-08-2012,02-09-2016,11-07-2015,03-09-2015,980.69,0,0,17.26,0.141434,0,44.31137796,f,0,10.08,10.08,1,74.95,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
8348ab6b1e3dd0859406e2fcf2a45eea,ewpakwlliwisiwduibdlfmalxowmwpci,14905,0,0,16-03-2013,16-03-2016,16-03-2013,29-03-2015,2214.15,0,0,19.14,0.144149,0,44.31137796,f,0,27.14,27.14,2,197.09,3,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
2a63cf7c94ab1a323aa9511ff8efd196,foosdfpfkusacimwkcsosbicdxkicaua,103450,0,0,04-10-2010,04-10-2016,04-10-2010,05-10-2015,601.83,0,0,19.38,0.145711,0,44.31137796,f,0,9.92,9.92,1,57.9,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
6f9947c7a5902b8543cb6c823baf1b89,foosdfpfkusacimwkcsosbicdxkicaua,3816,0,643,20-07-2012,20-07-2016,23-05-2015,24-07-2015,562.21,643,0,16.47,0.142822,0,44.31137796,f,92.85,19.48,19.48,1,54.87,4,ldkssxwpmemidmecebumciepifcamkci,13.856,0
75a119ffa73cc009543e56d388a81030,MISSING,742,0,223,19-11-2009,19-11-2016,23-01-2014,20-11-2015,71.56,223,0,17.45,0.167086,0.088444,46.30537836,f,20.26,21.09,21.09,1,5.15,6,ldkssxwpmemidmecebumciepifcamkci,10.392,0
ab5fb8fe182d617dc401dcf3519b3f52,foosdfpfkusacimwkcsosbicdxkicaua,1555,0,150,11-07-2011,11-07-2016,23-05-2015,12-07-2015,229.71,150,0,13.82,0.142822,0,44.31137796,f,21.62,14.64,14.64,1,21.01,5,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
9e02148acd2eb40e744be83fa71aad75,usilxuppasemubllopkaafesmlibmsdf,11120,0,728,03-03-2012,03-03-2016,03-03-2012,06-03-2015,1199.15,728,0,129.24,0.120372,0.103487,40.606701,f,75.98,35.67,35.67,1,136.46,4,lxidpiddsbxsbosboudacockeimpuepw,19.72,0
97182dd231c4d30016b353aba16bea2a,foosdfpfkusacimwkcsosbicdxkicaua,19176,0,2206,10-12-2011,10-12-2016,24-05-2015,11-12-2015,1910.78,2206,0,118.94,0.116509,0.101397,40.606701,f,214.82,0.96,0.96,1,231.63,4,lxidpiddsbxsbosboudacockeimpuepw,21.1,0
5b0589511a3581ab788c02cd8161258f,foosdfpfkusacimwkcsosbicdxkicaua,65346,25529,4839,08-03-2012,08-03-2016,01-11-2015,09-03-2015,6746.04,4839,0,129.25,0.114658,0.099545,40.606701,t,477.21,27.6,27.6,2,687.42,4,lxidpiddsbxsbosboudacockeimpuepw,27.713,1
18dcad3e33f1d8b286f5d2e79c58aae6,foosdfpfkusacimwkcsosbicdxkicaua,94425,878760,8272,20-11-2012,20-11-2016,07-11-2014,21-11-2015,1626.67,1426,0,144,0.116509,0.101397,40.606701,t,137.45,4.53,4.53,2,209.85,3,lxidpiddsbxsbosboudacockeimpuepw,23.9,0
79cd5b06e48a40bd77dcc0823606ba19,lmkebamcaaclubfxadlmueccxoimlema,61940,0,5525,12-12-2011,06-11-2016,06-11-2013,09-11-2015,6002.12,5525,0,130.67,0.112922,0.09781,40.606701,f,520.65,3.06,3.06,1,595.39,4,lxidpiddsbxsbosboudacockeimpuepw,48,0
4ba616294d062339b586a7ac51fcd28e,foosdfpfkusacimwkcsosbicdxkicaua,9138,0,1003,02-03-2010,02-03-2016,02-03-2010,06-03-2015,1006.63,1003,0,129.6,0.120372,0.103487,40.606701,f,105.67,47.2,47.2,1,106.38,6,lxidpiddsbxsbosboudacockeimpuepw,20.785,0
31a596a935f6fdaf883317afe1d92504,foosdfpfkusacimwkcsosbicdxkicaua,29824,0,5600,30-03-2012,30-03-2016,30-10-2013,31-03-2015,4282.34,5600,0,16.73,0.144149,0,44.31137796,f,817.35,28.45,28.45,1,387.59,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
fbedce4f43c7277eda0de2b9af59f820,ewpakwlliwisiwduibdlfmalxowmwpci,21061,0,4123,18-07-2012,18-07-2016,05-11-2013,19-07-2015,2218.56,4123,0,141.6,0.115174,0.098837,40.606701,f,419.95,25.44,25.44,1,217.44,4,ldkssxwpmemidmecebumciepifcamkci,33,1
6a34b0a85d31e84d251f9a1fbc3b1722,foosdfpfkusacimwkcsosbicdxkicaua,37,12998,8,11-01-2010,29-02-2016,11-01-2010,06-03-2015,5.51,8,0,18.16,0.146694,0,44.31137796,t,1.19,34.68,34.68,2,0.4,6,lxidpiddsbxsbosboudacockeimpuepw,13.856,1
64cfb431fac2cd7488a38c0f2c2ae18d,foosdfpfkusacimwkcsosbicdxkicaua,27030,0,3095,07-09-2009,07-09-2016,26-08-2015,08-09-2015,2708.68,3095,0,146.51,0.114604,0.098262,40.606701,f,302.82,11.55,11.55,1,291.03,6,lxidpiddsbxsbosboudacockeimpuepw,24.1,0
578f9d0d204f7931eba00124ba2ca7d1,foosdfpfkusacimwkcsosbicdxkicaua,64663,0,5007,13-04-2010,13-04-2016,14-04-2015,14-04-2015,3453.98,2390,0,129.6,0.115761,0.099419,40.606701,f,236.24,38,38,1,414.21,6,lxidpiddsbxsbosboudacockeimpuepw,31.5,0
61a1ee4229b15b32d9ce0787b6bbf912,usilxuppasemubllopkaafesmlibmsdf,19770,0,0,25-11-2011,25-11-2016,20-09-2015,26-11-2015,2416.97,0,0,26.82,0.163868,0.085224,44.31137796,f,0,6.18,6.18,1,174.68,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,1
d43e637ede43eaf8627392fcfb48e36b,foosdfpfkusacimwkcsosbicdxkicaua,7423,0,0,12-03-2012,12-03-2016,12-03-2012,19-03-2015,1115.57,0,0,17.75,0.145884,0,44.31137796,f,0,30.22,30.22,1,107.43,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
527c29e3569cc1902286b5a20d721e1d,foosdfpfkusacimwkcsosbicdxkicaua,726,0,121,01-12-2011,01-12-2016,01-12-2011,02-12-2015,109.4,121,0,16.58,0.147506,0,46.30537836,f,17.99,27.28,27.28,1,12,4,lxidpiddsbxsbosboudacockeimpuepw,13.85,0
b00cc1865009b76e30706eae8e797110,MISSING,122550,0,4947,23-02-2011,23-02-2016,23-02-2011,24-02-2015,105.88,115,0,18.18,0.146694,0,44.31137796,f,16.95,26.04,26.04,1,9.43,5,ldkssxwpmemidmecebumciepifcamkci,10.392,0
0a1f947ce271cc7dae7ef9ca7f71f422,foosdfpfkusacimwkcsosbicdxkicaua,3017,0,0,06-12-2011,06-12-2016,01-11-2015,07-12-2015,452.03,0,0,16.35,0.14346,0,45.80687796,f,0,33.12,33.12,1,48.46,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,1
babbdcd4c51d1f207c23c745de8b0261,MISSING,5367,0,0,07-10-2009,07-10-2016,07-10-2009,11-10-2015,614.19,0,0,16.25,0.165793,0.088539,44.31137796,f,0,7.8,7.8,1,57.02,6,ldkssxwpmemidmecebumciepifcamkci,10.392,0
56627b3200056b8f4c68b347caede1fb,foosdfpfkusacimwkcsosbicdxkicaua,15562,0,0,20-06-2012,20-06-2016,22-05-2015,23-06-2015,1632.99,0,0,117.18,0.11634,0.099998,40.606701,f,0,15.84,15.84,1,226.71,4,lxidpiddsbxsbosboudacockeimpuepw,17.321,0
cc47722dd4e9899358e2ebd8b563db94,foosdfpfkusacimwkcsosbicdxkicaua,736521,68630,114667,20-08-2011,20-08-2016,20-08-2011,21-08-2015,5996.45,2232,0,20.49,0.143166,0,44.31137796,t,323.74,14.04,14.04,2,479.14,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
0ba99c6e96bb09e08e38b5befe4a89d9,foosdfpfkusacimwkcsosbicdxkicaua,6524,0,1869,12-07-2010,12-07-2016,05-12-2014,16-07-2015,619.04,1869,0,160.02,0.115174,0.098837,40.606701,f,178.46,20.29,20.29,1,65.11,6,lxidpiddsbxsbosboudacockeimpuepw,15.001,0
96dc223782976f1e4e0157b2de87c356,MISSING,0,0,0,14-07-2009,14-07-2016,14-07-2009,16-07-2015,870.18,0,0,0,0.165793,0.088539,44.31137796,f,95.44,14.64,14.64,1,80.29,7,ldkssxwpmemidmecebumciepifcamkci,10.392,0
fa0f037162293f6a0e8de6bf4bd3002d,ewpakwlliwisiwduibdlfmalxowmwpci,7485,0,782,03-05-2012,03-05-2016,29-04-2015,04-05-2015,789.2,782,0,132.5,0.115182,0.098841,40.606701,f,80.45,50.22,50.22,1,112.5,4,ldkssxwpmemidmecebumciepifcamkci,27.7,1
ba152a8eb68c445b242ea9a78d6e6515,MISSING,66892,0,7727,01-02-2012,16-01-2017,16-01-2014,17-01-2016,5064.7,6651,0,131.81,0.115237,0.100123,40.606701,f,635.56,36.12,36.12,1,512.5,4,ldkssxwpmemidmecebumciepifcamkci,24.15,1
a39ea676245d73b34142e7ca8d6114ba,ewpakwlliwisiwduibdlfmalxowmwpci,881406,0,118048,12-03-2012,12-03-2016,12-03-2012,17-03-2015,996.39,839,0,16.37,0.146694,0,44.31137796,f,124.34,23.76,23.76,1,118.66,4,ldkssxwpmemidmecebumciepifcamkci,10.392,0
628ae08478e08680c076c5d9e34cc716,lmkebamcaaclubfxadlmueccxoimlema,81462,0,6707,14-04-2011,14-04-2016,08-01-2016,15-04-2015,411.64,281,0,94.79,0.115174,0.098837,40.606701,f,27.72,31.66,31.66,1,41.74,5,lxidpiddsbxsbosboudacockeimpuepw,15.5,0
58cf8808b9fb8746b9418a09e94b1100,MISSING,14058,0,0,26-08-2009,16-05-2016,16-05-2014,23-05-2015,1654.68,0,0,15.98,0.142065,0,44.31137796,f,0,25.7,25.7,1,140.92,6,ldkssxwpmemidmecebumciepifcamkci,13.856,0
594f4d5a26a95147f4a0afbe5b5ae0a7,MISSING,38387,0,3532,28-02-2005,29-02-2016,09-03-2015,06-03-2015,3777.09,3532,0,131.49,0.114015,0.097126,40.606701,f,338.04,29.64,29.64,1,416.6,11,ldkssxwpmemidmecebumciepifcamkci,19.8,0
79bd69167c122009217a025ba571fb9d,lmkebamcaaclubfxadlmueccxoimlema,15777,0,0,07-01-2010,07-01-2017,17-11-2015,08-01-2016,2004.86,0,0,16.11,0.143575,0,44.31137796,f,0,29.76,29.76,1,189.98,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
98f37df48612158caf1f23b84d0b6ad3,lmkebamcaaclubfxadlmueccxoimlema,1563319,0,17616,07-04-2010,07-04-2016,07-04-2010,08-04-2015,1621.97,0,0,25.28,0.162033,0.084138,44.31137796,t,0,24.52,24.52,2,156.2,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
6d4e369178c7a8515c584ab6551fe54c,foosdfpfkusacimwkcsosbicdxkicaua,16461,0,1524,19-12-2011,19-12-2016,01-11-2015,21-12-2015,2427.61,1524,0,13.86,0.144058,0,44.31137796,f,220.07,3.56,3.56,1,196.23,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
c475287b561e10263d7a9ceebbdacbda,foosdfpfkusacimwkcsosbicdxkicaua,62931,0,3614,06-10-2011,06-10-2016,06-10-2011,11-10-2015,4741.93,3614,0,128.89,0.116509,0.101397,40.606701,f,351.32,5.32,5.32,1,597.5,4,lxidpiddsbxsbosboudacockeimpuepw,15.78,0
eaf7fc3a683b9a8b2abe500161daf4b2,ewpakwlliwisiwduibdlfmalxowmwpci,47888,0,0,26-07-2012,05-08-2016,05-08-2014,06-08-2015,7034.48,0,0,16.11,0.142819,0,44.31137796,f,0,14.7,14.7,1,583.8,4,ldkssxwpmemidmecebumciepifcamkci,13.856,0
682e727e4e0b8b6f3723608418e69ad7,MISSING,17506,0,1315,14-09-2009,14-09-2016,24-05-2015,15-09-2015,1089.77,1315,0,131.02,0.115237,0.100123,40.606701,f,132.1,14.49,14.49,1,122.79,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,21,0
d0df1e9525412bfb6ee0521675912ebe,foosdfpfkusacimwkcsosbicdxkicaua,2359,0,693,10-06-2013,10-06-2016,01-11-2015,22-06-2015,270.09,693,0,16.4,0.16695,0.089695,44.31137796,f,79.48,16.92,16.92,1,28.45,3,ldkssxwpmemidmecebumciepifcamkci,10.392,0
30b2d04a769daf8b9ad99234097f7a8f,lmkebamcaaclubfxadlmueccxoimlema,88359,0,6963,16-04-2010,11-06-2016,11-06-2015,17-04-2015,8636.6,6963,0,144.67,0.110314,0.093976,40.606701,f,657.86,23.36,23.36,1,713.82,6,ldkssxwpmemidmecebumciepifcamkci,40,0
77e8bd1ae0d7a5132c17c503bc576e6b,lmkebamcaaclubfxadlmueccxoimlema,1162013,0,106114,01-06-2010,01-06-2016,01-06-2010,10-06-2015,1684.34,0,0,11.98,0.16695,0.089695,44.31137796,f,0,16.64,16.64,1,214.27,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.4,0
b6838257e35b2dac2b41eb9d7f0a18c4,ewpakwlliwisiwduibdlfmalxowmwpci,40056,0,1274,13-06-2013,04-06-2016,04-06-2014,23-06-2015,312.98,0,0,18.37,0.144902,0,44.31137796,f,0,19.2,19.2,1,29.86,3,lxidpiddsbxsbosboudacockeimpuepw,10.39,0
f661842944124652e85a4356e73f3681,foosdfpfkusacimwkcsosbicdxkicaua,2978,0,0,03-11-2010,03-11-2016,03-11-2010,04-11-2015,385.94,0,0,26.41,0.167086,0.088444,46.30537836,f,0,22.29,22.29,1,31.46,5,lxidpiddsbxsbosboudacockeimpuepw,11,0
61ca9007fa039f4fc493c4c08b6d1c59,foosdfpfkusacimwkcsosbicdxkicaua,22509,0,2024,30-04-2012,30-04-2016,19-03-2014,01-05-2015,1065.22,643,0,18.32,0.145711,0,44.31137796,f,94.91,21.48,21.48,1,108.88,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
f74a9118eb3830eae217d30c7d77d24d,foosdfpfkusacimwkcsosbicdxkicaua,3417,0,0,14-08-2009,14-08-2016,14-08-2009,16-08-2015,508.51,0,0,19.55,0.144902,0,44.31137796,f,0,12.36,12.36,1,47.43,6,ldkssxwpmemidmecebumciepifcamkci,10.392,0
f7678262045fedb3047f53c5a3ea7d91,MISSING,8524,0,1723,29-12-2003,29-12-2016,24-05-2015,30-12-2015,874.05,1723,0,141.57,0.115237,0.100123,40.606701,f,169.71,4.18,4.18,1,123.76,12,ldkssxwpmemidmecebumciepifcamkci,33,0
3ca83d75906d1436bc92bf48ad8f16b8,MISSING,971469,0,82447,09-10-2009,09-03-2016,09-10-2009,10-03-2015,2933.08,3188,0,16.45,0.164058,0.086163,44.31137796,f,362.92,28.34,28.34,1,245.41,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.8,1
8eea6509c75bca4f0013e729ad7f68d8,ewpakwlliwisiwduibdlfmalxowmwpci,76975,0,0,12-12-2011,10-04-2016,07-11-2013,12-04-2015,2500.25,0,0,121.13,0.11286,0.096521,40.606701,f,0,84.52,84.52,1,267.08,4,ldkssxwpmemidmecebumciepifcamkci,70,0
d20c701bf2c20f575dc8c6d36493cd89,MISSING,2459585,544031,345010,02-07-2010,02-07-2016,02-07-2010,04-07-2015,5359.41,5886,0,17.45,0.164637,0.087381,44.31137796,t,661.82,17.38,17.38,9,479.27,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.8,0
9df76ef54a333e2c716511d335e8bce9,MISSING,22102,0,2302,27-09-2011,27-09-2016,27-08-2015,28-09-2015,2449.37,2302,0,130.74,0.114782,0.099665,40.606701,f,230.44,15.61,15.61,1,279,4,ldkssxwpmemidmecebumciepifcamkci,32.5,0
f809dd701e6f94ee3522aa7fda7938ae,foosdfpfkusacimwkcsosbicdxkicaua,4863,0,434,17-07-2010,17-07-2016,17-06-2015,19-07-2015,489.53,434,0,129.73,0.115182,0.098841,40.606701,f,42.44,23.47,23.47,1,57.56,6,lxidpiddsbxsbosboudacockeimpuepw,17.321,0
e73c7ab44605de043470eacd6473c6e6,MISSING,765101,0,84889,01-08-2011,01-08-2016,24-06-2014,03-08-2015,6277.47,16053,0,141.28,0.113323,0.096984,40.606701,f,1501.2,15.48,15.48,1,498.33,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.32,1
13e34c00bdcedaeffbcf7efed2a1f7a6,MISSING,5822,19875,0,10-08-2009,10-08-2016,10-08-2009,11-08-2015,867.4,0,0,19.45,0.144902,0,44.31137796,t,0,15.72,15.72,2,80.25,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
9f1acbcecb75a402df0bc10f5cf93578,ewpakwlliwisiwduibdlfmalxowmwpci,15438,0,314,25-04-2012,25-04-2016,25-04-2012,26-04-2015,260.04,0,0,19.3,0.145711,0,44.31137796,f,0,27.32,27.32,1,27.48,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
f0bad3ebd6afcf5bb1a7133e50091123,foosdfpfkusacimwkcsosbicdxkicaua,27526,0,2912,01-05-2012,01-05-2016,01-05-2012,02-05-2015,2817.23,2912,0,585.62,0.11691,0.100572,40.606701,f,278.23,70.08,70.08,1,331.17,4,lxidpiddsbxsbosboudacockeimpuepw,66,0
38768be12a0bbdf0cf0daa2d3d5f27c1,lmkebamcaaclubfxadlmueccxoimlema,14243,0,0,30-11-2012,29-11-2016,28-10-2015,30-11-2015,2180.74,0,28,16.35,0.198096,0,46.30537836,f,0,29.76,29.76,1,172.5,3,ldkssxwpmemidmecebumciepifcamkci,13.856,0
84ab247870bc1052ab94bf5315e3ac59,foosdfpfkusacimwkcsosbicdxkicaua,30342,0,1213,27-08-2009,27-08-2016,10-07-2015,28-08-2015,874.77,715,0,121.17,0.114604,0.098262,40.606701,f,67.74,18.12,18.12,1,132.03,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,20.7,0
2bed05c87f4b006c0875987e74d63cce,foosdfpfkusacimwkcsosbicdxkicaua,818735,524776,71115,18-11-2011,18-06-2016,18-06-2014,23-06-2015,160.26,0,0,16.68,0.140621,0,44.31137796,t,0,17,17,3,13.06,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.45,0
544548b40fdbcfe6b2c9691900c2eb4a,usilxuppasemubllopkaafesmlibmsdf,8800,0,0,04-12-2012,04-12-2016,04-12-2012,06-12-2015,1157.67,0,0,24.6,0.168242,0.089602,45.30837756,f,0,12.6,12.6,1,96.23,3,lxidpiddsbxsbosboudacockeimpuepw,11,0
351c6ef1c5f53fc42dc5f70c7e0d632e,MISSING,2715,0,0,24-02-2010,24-02-2016,24-02-2010,25-02-2015,303.85,0,0,16.35,0.165794,0.087899,44.31137796,f,0,33.12,33.12,1,33.8,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
d52e16d5822f9620db0f1db3c83051a3,foosdfpfkusacimwkcsosbicdxkicaua,9812,0,970,07-07-2010,07-07-2016,20-06-2015,09-07-2015,1033.76,970,0,129.01,0.115761,0.099419,40.606701,t,97.47,36.12,36.12,2,124.94,6,lxidpiddsbxsbosboudacockeimpuepw,34,0
23d897c5633074380c1d049e0b95a757,lmkebamcaaclubfxadlmueccxoimlema,27154,0,2534,09-01-2010,06-03-2016,09-01-2010,09-03-2015,732.84,663,0,129.25,0.1169,0.100015,40.606701,f,62.96,47.2,47.2,1,91.3,6,lxidpiddsbxsbosboudacockeimpuepw,20.785,0
d02fed8a82a7ac00c7d42fa836948e5c,ewpakwlliwisiwduibdlfmalxowmwpci,6556,0,0,10-04-2013,10-04-2016,19-01-2015,12-04-2015,717.88,0,0,23.18,0.165794,0.087899,44.31137796,f,0,21.48,21.48,1,92.11,3,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
c6c0dffac931f39c4cf96619c30fc45e,foosdfpfkusacimwkcsosbicdxkicaua,38169,0,5897,05-10-2012,10-06-2016,22-05-2015,14-06-2015,3844.05,5897,0,155.7,0.115761,0.099419,40.606701,f,576.57,30,30,1,457.63,3,lxidpiddsbxsbosboudacockeimpuepw,20,1
acf2cbc0240238073246ddf7daf28977,foosdfpfkusacimwkcsosbicdxkicaua,1017579,187578,120936,11-06-2011,11-06-2016,11-06-2011,14-06-2015,8984.55,14497,0,171.7,0.113323,0.096984,40.606701,t,1371.29,34.44,34.44,2,810.29,5,lxidpiddsbxsbosboudacockeimpuepw,59,0
a9a5dc16c5ccab673eb8879ecb06f13a,foosdfpfkusacimwkcsosbicdxkicaua,264770,0,14647,22-09-2011,22-09-2016,22-09-2011,27-09-2015,727.21,970,0,143.61,0.115237,0.100123,40.9390266,f,97.94,29.28,29.28,1,78.27,4,lxidpiddsbxsbosboudacockeimpuepw,19.8,0
ca1dafb14adfa16fc9df145a2f5421d0,MISSING,141,0,0,18-01-2010,18-01-2017,18-01-2010,19-01-2016,21.33,0,0,15.71,0.146694,0,44.31137796,f,0,33.12,33.12,1,2.3,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
961435c3630442957098a2955c1c0f40,MISSING,537,0,0,15-12-2009,15-12-2016,30-10-2015,16-12-2015,80.08,0,0,19.2,0.143459,0,46.31137836,f,0,27.38,27.38,1,6.22,6,lxidpiddsbxsbosboudacockeimpuepw,13.85,0
ffa27ba7ad7b3252b6fddcca6acad652,lmkebamcaaclubfxadlmueccxoimlema,143607,0,20347,04-06-2010,04-06-2016,04-06-2010,08-06-2015,3687.51,4505,0,16.36,0.164637,0.087381,44.31137796,f,481.67,17.13,17.13,1,354.9,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0
7236fcd0e2b03b3deede5af95fb46ff9,foosdfpfkusacimwkcsosbicdxkicaua,57735,0,4197,04-12-2009,22-07-2016,22-07-2013,27-07-2015,5745.9,4197,0,297.41,0.111125,0.094787,40.606701,f,395.02,38.35,38.35,1,470.74,6,lxidpiddsbxsbosboudacockeimpuepw,80,0
ced541627c502553b7d972348de4dca6,foosdfpfkusacimwkcsosbicdxkicaua,21612,0,1820,16-05-2012,14-08-2016,19-07-2013,15-08-2015,1790.78,1820,0,16.43,0.164057,0.086803,44.31137796,f,226.79,14.7,14.7,2,125.04,4,ldkssxwpmemidmecebumciepifcamkci,13.856,0
ee0ad273091efcd68cd88f9afeef2f62,MISSING,7398,0,0,09-12-2009,09-12-2016,09-12-2009,10-12-2015,922.79,0,0,17.55,0.167086,0.088444,45.30837756,f,0,11.84,11.84,1,73.28,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
45bc622f22d52759917e776ae9490835,MISSING,3016,0,0,27-07-2010,27-07-2016,27-07-2010,28-07-2015,451.96,0,0,19.56,0.145711,0,44.31137796,f,0,19.48,19.48,1,44.93,6,ldkssxwpmemidmecebumciepifcamkci,13.856,0
64d0fc2493ec31930cf243383714e622,usilxuppasemubllopkaafesmlibmsdf,61838,1855,0,08-01-2013,08-01-2017,17-11-2015,10-01-2016,2533.03,0,0,16.01,0.143575,0,44.31137796,t,0,29.76,29.76,3,241.82,3,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
509f1ef807451c89caf1430f4a31ea80,foosdfpfkusacimwkcsosbicdxkicaua,4028,0,0,25-08-2011,25-08-2016,25-08-2011,26-08-2015,287.78,0,0,13.37,0.145711,0,44.31137796,f,0,12.36,12.36,1,32.41,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
b88a29dd344993b7d5104942c75e6a8e,lmkebamcaaclubfxadlmueccxoimlema,5731448,0,771203,19-07-2011,19-07-2016,19-07-2011,20-07-2015,6224.05,0,0,17.75,0.164057,0.086803,44.31137796,f,0,16.66,16.66,1,465.76,5,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
8e80c5b1881db47291af9c3c3201d708,lmkebamcaaclubfxadlmueccxoimlema,679870,0,76055,11-05-2010,11-05-2016,11-05-2010,12-05-2015,4146.53,4558,0,15.97,0.164637,0.087381,44.31137796,f,512.5,24,24,1,380.18,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,14.5,0
f09de3f864a54fe8ac766a4c93539b90,foosdfpfkusacimwkcsosbicdxkicaua,22007,0,900,05-08-2009,05-08-2016,30-11-2015,23-06-2015,716.58,0,0,16.01,0.146348,0,45.80687796,f,0,25.56,25.56,1,68.36,6,ldkssxwpmemidmecebumciepifcamkci,13.2,0
7b884666a36a743972c2f00d435a271d,foosdfpfkusacimwkcsosbicdxkicaua,161222,0,19247,26-03-2012,26-03-2016,26-03-2012,29-03-2015,739.1,0,0,16.33,0.146694,0,44.31137796,f,0,30,30,1,75.49,4,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
6bfb8f2af4daf389b09dbc526571b650,foosdfpfkusacimwkcsosbicdxkicaua,55526,0,3038,02-02-2010,02-02-2016,02-02-2010,03-02-2015,1423.08,8,0,144.21,0.1169,0.100015,40.606701,f,0.59,32.52,32.52,1,218.32,6,lxidpiddsbxsbosboudacockeimpuepw,21.72,0
685e56233e788fc9260694be8317e7ba,MISSING,8010,19421,205,02-01-2012,02-01-2017,17-11-2015,03-01-2016,922.93,0,0,14.56,0.145137,0,44.31137796,t,0,26.04,26.04,3,87.65,4,ldkssxwpmemidmecebumciepifcamkci,10.392,0
324ae9c6584819af35a4508d4840fc99,foosdfpfkusacimwkcsosbicdxkicaua,57571,0,5060,11-10-2011,11-10-2016,26-06-2014,12-10-2015,5807.99,5060,0,129.96,0.114658,0.099545,40.606701,f,494.91,3.36,3.36,1,660.75,4,lxidpiddsbxsbosboudacockeimpuepw,19.7,0
ebcfd5bd19e876298b8746b744b525ad,lmkebamcaaclubfxadlmueccxoimlema,149471,0,10260,10-06-2010,10-06-2016,10-06-2010,23-06-2015,2311.7,0,0,0,0.143166,0,44.31137796,f,0,15.16,15.16,1,197.15,6,ldkssxwpmemidmecebumciepifcamkci,10.392,0
90016807e4376724f6568645b96eefe2,foosdfpfkusacimwkcsosbicdxkicaua,11534,27864,0,11-06-2012,11-06-2016,11-06-2012,21-06-2015,1184.88,0,0,12.23,0.143166,0,44.31137796,t,0,15.16,15.16,2,337.4,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
281e19a0d376af7a28a5b3e15d3bd92d,MISSING,39670,0,0,18-08-2009,18-08-2016,20-06-2015,19-08-2015,4435.33,0,0,19.76,0.162904,0.085646,44.31137796,f,0,11.04,11.04,1,266.19,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
5b69a8a007980a6176b605bc26c6c7f7,lmkebamcaaclubfxadlmueccxoimlema,2957,0,459,01-02-2012,31-01-2016,01-02-2012,01-02-2015,256.41,459,0,0,0.102772,0.093731,58.99595196,f,39.19,0,0,1,33.2,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,5,0
